Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety,Year,Month,Day,DayOfWeek
2004-05-04,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2795,2625,2725,Bihar,Arhar Dal(Tur),2004,5,4,1
2004-05-04,Wheat,1,Bhagalpur,FAQ,Bhagalpur,730,710,720,Bihar,Deshi,2004,5,4,1
2004-05-04,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2080,1985,2050,Bihar,Desi (F.A.Q. Split),2004,5,4,1
2004-05-04,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1760,1710,1725,Bihar,Other,2004,5,4,1
2004-05-04,Rice,3,Bhagalpur,FAQ,Bhagalpur,1200,800,1100,Bihar,Medium,2004,5,4,1
2004-05-04,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2265,2200,2210,Bihar,Masoor Gola,2004,5,4,1
2004-05-04,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,535,500,510,Bihar,Paddy fine,2004,5,4,1
2004-05-07,Potato,24,Bhagalpur,FAQ,Bhagalpur,360,325,330,Bihar,Desi,2004,5,7,4
2004-05-07,Onion,23,Bhagalpur,FAQ,Bhagalpur,550,520,530,Bihar,Pusa-Red,2004,5,7,4
2004-05-07,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1760,1710,1725,Bihar,Other,2004,5,7,4
2004-05-07,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2700,2600,2650,Bihar,Arhar Dal(Tur),2004,5,7,4
2004-05-07,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5700,5600,5650,Bihar,Other,2004,5,7,4
2004-05-07,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2250,2200,2210,Bihar,Masoor Gola,2004,5,7,4
2004-05-07,Wheat,1,Bhagalpur,FAQ,Bhagalpur,730,700,720,Bihar,Deshi,2004,5,7,4
2004-05-07,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2080,1985,2050,Bihar,Desi (F.A.Q. Split),2004,5,7,4
2004-05-07,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,5,7,4
2004-05-07,Rice,3,Bhagalpur,FAQ,Bhagalpur,1100,900,1000,Bihar,Medium,2004,5,7,4
2004-05-08,Rice,3,Bhagalpur,FAQ,Bhagalpur,1100,900,1000,Bihar,Medium,2004,5,8,5
2004-05-08,Onion,23,Bhagalpur,FAQ,Bhagalpur,550,520,530,Bihar,Pusa-Red,2004,5,8,5
2004-05-08,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1760,1710,1725,Bihar,Other,2004,5,8,5
2004-05-08,Wheat,1,Bhagalpur,FAQ,Bhagalpur,730,700,720,Bihar,Deshi,2004,5,8,5
2004-05-08,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,5,8,5
2004-05-08,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2250,2200,2210,Bihar,Masoor Gola,2004,5,8,5
2004-05-08,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2080,1985,2050,Bihar,Desi (F.A.Q. Split),2004,5,8,5
2004-05-08,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2700,2600,2650,Bihar,Arhar Dal(Tur),2004,5,8,5
2004-05-08,Potato,24,Bhagalpur,FAQ,Bhagalpur,360,325,330,Bihar,Desi,2004,5,8,5
2004-05-08,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5700,5600,5650,Bihar,Other,2004,5,8,5
2004-05-10,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1760,1716,1725,Bihar,Other,2004,5,10,0
2004-05-10,Wheat,1,Bhagalpur,FAQ,Bhagalpur,730,700,720,Bihar,Deshi,2004,5,10,0
2004-05-10,Onion,23,Bhagalpur,FAQ,Bhagalpur,550,520,530,Bihar,Pusa-Red,2004,5,10,0
2004-05-10,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5700,5600,5650,Bihar,Other,2004,5,10,0
2004-05-10,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2700,2600,2650,Bihar,Arhar Dal(Tur),2004,5,10,0
2004-05-10,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,5,10,0
2004-05-10,Potato,24,Bhagalpur,FAQ,Bhagalpur,360,325,330,Bihar,Desi,2004,5,10,0
2004-05-10,Rice,3,Bhagalpur,FAQ,Bhagalpur,1100,900,1000,Bihar,Medium,2004,5,10,0
2004-05-10,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2080,1985,2050,Bihar,Desi (F.A.Q. Split),2004,5,10,0
2004-05-10,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2250,2200,2210,Bihar,Masoor Gola,2004,5,10,0
2004-05-11,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2080,1985,2050,Bihar,Desi (F.A.Q. Split),2004,5,11,1
2004-05-11,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2700,2600,2650,Bihar,Arhar Dal(Tur),2004,5,11,1
2004-05-11,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1760,1710,1725,Bihar,Other,2004,5,11,1
2004-05-11,Rice,3,Bhagalpur,FAQ,Bhagalpur,1100,900,1000,Bihar,Medium,2004,5,11,1
2004-05-11,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2250,2200,2210,Bihar,Masoor Gola,2004,5,11,1
2004-05-11,Potato,24,Bhagalpur,FAQ,Bhagalpur,360,325,330,Bihar,Desi,2004,5,11,1
2004-05-11,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,5,11,1
2004-05-11,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5700,5600,5650,Bihar,Other,2004,5,11,1
2004-05-11,Onion,23,Bhagalpur,FAQ,Bhagalpur,550,520,530,Bihar,Pusa-Red,2004,5,11,1
2004-05-11,Wheat,1,Bhagalpur,FAQ,Bhagalpur,730,700,720,Bihar,Deshi,2004,5,11,1
2004-05-27,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,5,27,3
2004-05-27,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,5,27,3
2004-05-27,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,5,27,3
2004-05-27,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Masoor Gola,2004,5,27,3
2004-05-27,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,1900,1800,1850,Bihar,Desi (F.A.Q. Split),2004,5,27,3
2004-05-27,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,450,Bihar,Desi,2004,5,27,3
2004-05-27,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,5,27,3
2004-05-27,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,5,27,3
2004-05-27,Onion,23,Bhagalpur,FAQ,Bhagalpur,450,390,400,Bihar,Pusa-Red,2004,5,27,3
2004-05-27,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,5,27,3
2004-05-28,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,450,Bihar,Desi,2004,5,28,4
2004-05-28,Onion,23,Bhagalpur,FAQ,Bhagalpur,450,390,400,Bihar,Pusa-Red,2004,5,28,4
2004-05-28,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,1900,1800,1850,Bihar,Desi (F.A.Q. Split),2004,5,28,4
2004-05-28,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,5,28,4
2004-05-28,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,5,28,4
2004-05-28,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Masoor Gola,2004,5,28,4
2004-05-28,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,5,28,4
2004-05-28,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,5,28,4
2004-05-28,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,5,28,4
2004-05-28,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,5,28,4
2004-05-29,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,5,29,5
2004-05-29,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,5,29,5
2004-05-29,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,5,29,5
2004-05-29,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,5,29,5
2004-05-29,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,5,29,5
2004-05-29,Onion,23,Bhagalpur,FAQ,Bhagalpur,450,390,400,Bihar,Pusa-Red,2004,5,29,5
2004-05-29,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Masoor Gola,2004,5,29,5
2004-05-29,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,450,Bihar,Desi,2004,5,29,5
2004-05-29,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,5,29,5
2004-05-29,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,1900,1800,1850,Bihar,Desi (F.A.Q. Split),2004,5,29,5
2004-05-31,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,450,Bihar,Desi,2004,5,31,0
2004-05-31,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,5,31,0
2004-05-31,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,1900,1800,1850,Bihar,Desi (F.A.Q. Split),2004,5,31,0
2004-05-31,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,5,31,0
2004-05-31,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Masoor Gola,2004,5,31,0
2004-05-31,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,5,31,0
2004-05-31,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,5,31,0
2004-05-31,Onion,23,Bhagalpur,FAQ,Bhagalpur,450,390,400,Bihar,Pusa-Red,2004,5,31,0
2004-05-31,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,5,31,0
2004-05-31,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,5,31,0
2004-06-01,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,450,Bihar,Desi,2004,6,1,1
2004-06-01,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,6,1,1
2004-06-01,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,6,1,1
2004-06-01,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,6,1,1
2004-06-01,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,6,1,1
2004-06-01,Onion,23,Bhagalpur,FAQ,Bhagalpur,450,390,400,Bihar,Pusa-Red,2004,6,1,1
2004-06-01,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Masoor Gola,2004,6,1,1
2004-06-01,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,6,1,1
2004-06-01,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,1900,1800,1850,Bihar,Desi (F.A.Q. Split),2004,6,1,1
2004-06-01,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,6,1,1
2004-06-02,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,6,2,2
2004-06-02,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,6,2,2
2004-06-03,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,6,3,3
2004-06-03,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,6,3,3
2004-06-03,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Masoor Gola,2004,6,3,3
2004-06-03,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,6,3,3
2004-06-03,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,6,3,3
2004-06-03,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,450,Bihar,Desi,2004,6,3,3
2004-06-03,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,6,3,3
2004-06-03,Onion,23,Bhagalpur,FAQ,Bhagalpur,450,390,400,Bihar,Pusa-Red,2004,6,3,3
2004-06-03,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,1900,1800,1850,Bihar,Desi (F.A.Q. Split),2004,6,3,3
2004-06-03,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,6,3,3
2004-06-04,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,6,4,4
2004-06-04,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,6,4,4
2004-06-04,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,6,4,4
2004-06-04,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,450,Bihar,Desi,2004,6,4,4
2004-06-04,Onion,23,Bhagalpur,FAQ,Bhagalpur,450,390,400,Bihar,Pusa-Red,2004,6,4,4
2004-06-04,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,6,4,4
2004-06-04,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,1900,1800,1850,Bihar,Desi (F.A.Q. Split),2004,6,4,4
2004-06-04,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,6,4,4
2004-06-04,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Masoor Gola,2004,6,4,4
2004-06-04,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,6,4,4
2004-06-07,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,6,7,0
2004-06-07,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,6,7,0
2004-06-07,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,6,7,0
2004-06-07,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,6,7,0
2004-06-07,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,450,Bihar,Desi,2004,6,7,0
2004-06-07,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,6,7,0
2004-06-07,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,1900,1800,1850,Bihar,Desi (F.A.Q. Split),2004,6,7,0
2004-06-07,Onion,23,Bhagalpur,FAQ,Bhagalpur,450,390,400,Bihar,Pusa-Red,2004,6,7,0
2004-06-07,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Masoor Gola,2004,6,7,0
2004-06-07,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,6,7,0
2004-06-09,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Masoor Gola,2004,6,9,2
2004-06-09,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,6,9,2
2004-06-09,Onion,23,Bhagalpur,FAQ,Bhagalpur,450,390,400,Bihar,Pusa-Red,2004,6,9,2
2004-06-09,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,1900,1800,1850,Bihar,Desi (F.A.Q. Split),2004,6,9,2
2004-06-09,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,6,9,2
2004-06-09,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,450,Bihar,Desi,2004,6,9,2
2004-06-09,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,6,9,2
2004-06-09,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,6,9,2
2004-06-09,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,6,9,2
2004-06-09,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,6,9,2
2004-06-10,Onion,23,Bhagalpur,FAQ,Bhagalpur,450,390,400,Bihar,Pusa-Red,2004,6,10,3
2004-06-10,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,6,10,3
2004-06-10,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,450,Bihar,Desi,2004,6,10,3
2004-06-10,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,6,10,3
2004-06-10,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,6,10,3
2004-06-10,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,6,10,3
2004-06-10,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Masoor Gola,2004,6,10,3
2004-06-10,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,6,10,3
2004-06-10,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,6,10,3
2004-06-10,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,1900,1800,1850,Bihar,Desi (F.A.Q. Split),2004,6,10,3
2004-06-11,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,6,11,4
2004-06-11,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,6,11,4
2004-06-11,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,6,11,4
2004-06-11,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Masoor Gola,2004,6,11,4
2004-06-11,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,6,11,4
2004-06-11,Onion,23,Bhagalpur,FAQ,Bhagalpur,450,390,400,Bihar,Pusa-Red,2004,6,11,4
2004-06-11,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,6,11,4
2004-06-11,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,450,Bihar,Desi,2004,6,11,4
2004-06-11,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,6,11,4
2004-06-11,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,1900,1800,1850,Bihar,Desi (F.A.Q. Split),2004,6,11,4
2004-06-14,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Masoor Gola,2004,6,14,0
2004-06-14,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,6,14,0
2004-06-14,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,450,Bihar,Desi,2004,6,14,0
2004-06-14,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,1900,1800,1850,Bihar,Desi (F.A.Q. Split),2004,6,14,0
2004-06-14,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,6,14,0
2004-06-14,Onion,23,Bhagalpur,FAQ,Bhagalpur,450,390,400,Bihar,Pusa-Red,2004,6,14,0
2004-06-14,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,6,14,0
2004-06-14,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,6,14,0
2004-06-14,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,6,14,0
2004-06-14,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,6,14,0
2004-06-16,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,6,16,2
2004-06-16,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,6,16,2
2004-06-16,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,6,16,2
2004-06-16,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,1900,1800,1850,Bihar,Desi (F.A.Q. Split),2004,6,16,2
2004-06-16,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,450,Bihar,Desi,2004,6,16,2
2004-06-16,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,6,16,2
2004-06-16,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,6,16,2
2004-06-16,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,6,16,2
2004-06-16,Onion,23,Bhagalpur,FAQ,Bhagalpur,500,440,450,Bihar,Pusa-Red,2004,6,16,2
2004-06-16,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Masoor Gola,2004,6,16,2
2004-06-21,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,450,Bihar,Desi,2004,6,21,0
2004-06-21,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,6,21,0
2004-06-21,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,6,21,0
2004-06-21,Onion,23,Bhagalpur,FAQ,Bhagalpur,500,440,450,Bihar,Pusa-Red,2004,6,21,0
2004-06-21,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,6,21,0
2004-06-21,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Masoor Gola,2004,6,21,0
2004-06-21,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,6,21,0
2004-06-21,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,6,21,0
2004-06-21,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,6,21,0
2004-06-21,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,1900,1800,1850,Bihar,Desi (F.A.Q. Split),2004,6,21,0
2004-06-22,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,6,22,1
2004-06-22,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,6,22,1
2004-06-22,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,450,Bihar,Desi,2004,6,22,1
2004-06-22,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,6,22,1
2004-06-22,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,1900,1800,1850,Bihar,Desi (F.A.Q. Split),2004,6,22,1
2004-06-22,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,6,22,1
2004-06-22,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2200,2100,2150,Bihar,Masoor Gola,2004,6,22,1
2004-06-22,Onion,23,Bhagalpur,FAQ,Bhagalpur,500,440,450,Bihar,Pusa-Red,2004,6,22,1
2004-06-22,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,6,22,1
2004-06-22,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,6,22,1
2004-06-23,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5200,5100,5150,Bihar,Other,2004,6,23,2
2004-06-23,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1800,1700,1750,Bihar,Other,2004,6,23,2
2004-06-23,Rice,3,Bhagalpur,FAQ,Bhagalpur,1400,800,1200,Bihar,Medium,2004,6,23,2
2004-06-23,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2850,2780,2800,Bihar,Arhar Dal(Tur),2004,6,23,2
2004-06-23,Onion,23,Bhagalpur,FAQ,Bhagalpur,500,440,450,Bihar,Pusa-Red,2004,6,23,2
2004-06-23,Wheat,1,Bhagalpur,FAQ,Bhagalpur,850,790,800,Bihar,Deshi,2004,6,23,2
2004-06-23,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,525,500,510,Bihar,Paddy fine,2004,6,23,2
